ID,OBJID,RELATIVE_FRAME,LANE_ID,ORIENTATION,SOLIDITY,AREA,WIDTH,COMPACTNESS_RATIO,ASPECT_RATIO,ECCENTRICITY,CENTROID_X,CENTROID_Y,YOCC,YCLASS
98,111,70,3,0.9937,0.92328,0.50884,0.72589,0.76117,1.2222,0.7783,220.87,209.47,0,2
98,111,71,3,0.97047,0.91858,0.51605,0.71349,0.71515,1.2963,0.76339,220.79,211.09,0,2
98,111,72,3,0.9781,0.91754,0.4988,0.72426,0.76208,1.2143,0.75918,220.78,213.13,0,2
98,111,73,3,0.98896,0.91834,0.5177,0.73841,0.74671,1.2069,0.76212,221.14,214.67,0,2
98,111,74,3,0.98752,0.92384,0.52288,0.72483,0.71989,1.2759,0.74505,221.16,216.51,0,2
98,111,75,3,0.96552,0.93458,0.51869,0.7202,0.77919,1.2667,0.74721,221.67,220.63,0,2
99,112,1,4,0.92981,0.95196,0.34592,0.65049,0.81562,1.05,0.86152,244.24,191.72,0,2
99,112,2,4,0.88261,0.9242,0.35701,0.70516,0.76518,1,0.8328,244.7,192.96,0,2
99,112,3,4,0.91351,0.93487,0.35476,0.68494,0.84024,1.0455,0.83989,245.64,195.48,0,2
99,112,4,4,0.96438,0.93333,0.3526,0.6474,0.74421,1.1429,0.83792,245.67,196.35,0,2
99,112,5,4,0.96438,0.93333,0.3526,0.6474,0.74421,1.1429,0.83792,245.67,196.35,0,2
99,112,6,4,0.94835,0.90374,0.35724,0.71813,0.66098,1.0417,0.8594,246.99,199.05,0,2
99,112,7,4,0.93304,0.90792,0.36926,0.67875,0.69395,1.1304,0.80374,247.25,200.32,0,2
99,112,8,4,0.9608,0.92729,0.36042,0.68689,0.81222,1.0833,0.80309,248.64,203.21,0,2
99,112,9,4,0.9454,0.92415,0.36614,0.67491,0.73819,1.125,0.79733,249.16,204.91,0,2
99,112,10,4,0.94969,0.93124,0.35754,0.69661,0.79449,1.08,0.84099,249.63,205.81,0,2
99,112,11,4,0.96376,0.92451,0.37252,0.68513,0.78768,1.12,0.82063,250.27,207.46,0,2
99,112,12,4,0.91181,0.92696,0.37167,0.69915,0.77049,1.0385,0.82217,250.47,209.37,0,2
99,112,13,4,0.95193,0.94219,0.37272,0.67931,0.7944,1.0769,0.82752,251.62,212.35,0,2
99,112,14,4,0.94146,0.93445,0.38585,0.69371,0.76835,1.0741,0.81099,252.25,214.12,0,2
99,112,15,4,0.998,0.93365,0.38129,0.68177,0.7664,1.1111,0.80245,253.17,215.99,0,2
99,112,16,4,0.94486,0.94122,0.3898,0.71993,0.75619,1.0345,0.78384,253.63,217.85,0,2
99,112,17,4,0.96635,0.92932,0.39804,0.73451,0.78378,1.0667,0.76541,254.56,219.39,0,2
99,112,18,4,0.93581,0.90308,0.39819,0.75385,0.66746,1,0.79918,255.94,223.79,0,2
100,113,1,4,0.94167,0.90949,0.34241,0.69309,0.76338,1.0588,0.90719,242.47,174.68,0,2
100,113,2,4,0.97355,0.89696,0.31564,0.64958,0.78648,1.125,0.88902,242.59,174.96,0,2
100,113,3,4,0.98462,0.94372,0.34318,0.6745,0.86552,1.0588,0.87287,243.29,176.53,0,2
100,113,4,4,0.94373,0.93562,0.33165,0.62407,0.80619,1.1875,0.84766,243.41,177.72,0,2
100,113,5,4,0.94641,0.91529,0.33498,0.66111,0.80856,1.1176,0.8291,243.94,177.93,0,2
100,113,6,4,0.98221,0.91242,0.32809,0.65061,0.71538,1.1176,0.8404,244.14,179.07,0,2
100,113,7,4,0.92721,0.91279,0.33501,0.6789,0.71685,1.0556,0.891,244.49,180.12,0,2
100,113,8,4,0.98239,0.93881,0.34064,0.67049,0.84859,1.0556,0.89352,244.7,181.03,0,2
100,113,9,4,0.95364,0.90654,0.32922,0.66322,0.79074,1.0556,0.87078,245.34,181.84,0,2
100,113,10,4,0.96313,0.97638,0.32913,0.61931,0.92864,1.1176,0.83184,245.74,182.69,0,2
100,113,11,4,0.99475,0.94046,0.34821,0.68423,0.83127,1.0526,0.82581,245.99,183.56,0,2
100,113,12,4,0.94351,0.96622,0.36246,0.6764,0.88148,1.1053,0.81063,246.29,184.44,0,2
100,113,13,4,0.90876,0.95189,0.33499,0.66074,0.79191,1.0526,0.82417,247.15,186.26,0,2
100,113,14,4,0.91817,0.95294,0.33552,0.65364,0.86006,1.1053,0.83539,247.33,187.12,0,2
100,113,15,4,0.96134,0.93269,0.33565,0.64528,0.78741,1.1053,0.86616,247.83,188.15,0,2
100,113,16,4,0.99331,0.84322,0.33171,0.63337,0.56376,1.3684,0.75625,248.16,189.67,0,2
100,113,17,4,0.79421,0.90162,0.33567,0.66133,0.74737,1.05,0.87839,248.47,190.34,0,2
100,113,18,4,0.9763,0.93154,0.36569,0.68173,0.81834,1.0952,0.82331,249.74,191.88,0,2
100,113,19,4,0.98385,0.9079,0.35499,0.67362,0.72195,1.0952,0.81054,249.77,192.89,0,2
100,113,20,4,0.98122,0.90547,0.36456,0.69624,0.77059,1.0909,0.86111,250.25,194.05,0,2
100,113,21,4,0.94889,0.90512,0.35147,0.6539,0.68027,1.1429,0.83538,250.88,195.47,0,2
100,113,22,4,0.96349,0.83082,0.36353,0.76771,0.54904,1,0.84332,251.26,196.7,0,2
100,113,23,4,0.98265,0.91314,0.35955,0.69,0.76025,1.0435,0.86021,252.27,198.81,0,2
100,113,24,4,0.98068,0.82823,0.38736,0.76624,0.48127,1.1154,0.80139,253.06,200.45,0,2
100,113,25,4,0.94808,0.93405,0.36828,0.67154,0.73642,1.087,0.85921,253.13,201.32,0,2
100,113,26,4,0.98901,0.93936,0.37872,0.66211,0.80274,1.1304,0.80589,253.87,202.66,0,2
100,113,27,4,0.98015,0.86129,0.38472,0.73994,0.55038,1.1538,0.84324,254.16,203.75,0,2
100,113,28,4,0.96116,0.90941,0.39902,0.71543,0.71097,1.1538,0.80746,255.26,207.05,0,2
100,113,29,4,0.99421,0.93019,0.37793,0.65142,0.75599,1.1667,0.8095,256.39,208.43,0,2
100,113,30,4,0.96196,0.89426,0.39175,0.75035,0.65573,1,0.80701,256.86,209.72,0,2
100,113,31,4,0.9763,0.91525,0.39502,0.71266,0.76966,1.1111,0.79848,257.55,211.28,0,2
100,113,32,4,0.9574,0.89868,0.38765,0.70014,0.67961,1.1111,0.80613,257.99,213.14,0,2
100,113,33,4,0.95086,0.90022,0.3871,0.72845,0.70832,1.0345,0.79275,259.79,216.56,0,2
100,113,34,4,0.95256,0.84038,0.40811,0.84165,0.58931,0.94118,0.77849,260.39,218.16,0,2
100,113,35,4,0.97889,0.91621,0.39689,0.68022,0.74736,1.1786,0.76818,261.25,220.26,0,2
100,113,36,4,0.96698,0.91481,0.41073,0.71678,0.71854,1.1333,0.75696,262.2,222.16,0,2
101,114,1,2,0.61852,0.94348,0.27753,0.65748,0.79522,0.92308,0.90427,201.25,160.94,0,2
101,114,2,2,0.81319,0.96,0.30036,0.65039,0.8827,1,0.91906,200.99,161.52,0,2
101,114,3,2,0.52517,0.90741,0.2935,0.73422,0.76905,0.86667,0.97875,199.98,162.7,0,2
101,114,4,2,0.91993,0.92308,0.29275,0.67483,0.78969,1.0714,0.85041,199.73,163.54,0,2
101,114,5,2,0.73513,0.91786,0.29221,0.7153,0.82062,0.93333,0.89792,199.98,164.14,0,2
101,114,6,2,0.89888,0.92553,0.29116,0.66128,0.77939,1,0.93835,198.94,164.68,0,2
101,114,7,2,0.77117,0.91166,0.28112,0.65355,0.78528,1,0.95817,198.88,165.35,0,2
101,114,8,2,0.99309,0.95932,0.29566,0.59424,0.84993,1.0769,0.9219,198.25,166.56,0,2
101,114,9,2,0.51626,0.93939,0.2834,0.67609,0.82717,0.93333,0.85543,197.58,167.39,0,2
101,114,10,2,0.84726,0.88724,0.29801,0.66971,0.73489,1,0.92511,197.37,167.96,0,2
101,114,11,2,0.68686,0.89136,0.30944,0.70364,0.75999,1,0.84266,196.72,168.87,0,2
101,114,12,2,0.97542,0.97792,0.29448,0.61023,0.9408,1.0714,0.90033,196.48,169.41,0,2
101,114,13,2,0.70026,0.84935,0.29701,0.72456,0.65668,0.94118,0.92246,195.78,170.8,0,2
101,114,14,2,0.71387,0.90256,0.31137,0.67298,0.72045,1.0625,0.96234,195.18,171.63,0,2
101,114,15,2,0.76963,0.9008,0.29082,0.6657,0.74596,1.0625,0.91293,194.77,172.33,0,2
101,114,16,2,0.97652,0.93955,0.31627,0.70007,0.81802,0.94118,0.89435,194.1,172.99,0,2
101,114,17,2,0.91451,0.93717,0.2953,0.64987,0.81292,1,0.87503,193.95,173.89,0,2
101,114,18,2,0.9169,0.91917,0.31244,0.63398,0.76731,1.0625,0.86003,192.9,175.54,0,2
101,114,19,2,0.85104,0.96136,0.32393,0.62617,0.8783,1.0625,0.89944,192.54,176.38,0,2
101,114,20,2,0.8375,0.93541,0.30993,0.6915,0.84125,0.94444,0.88136,192.43,177.66,0,2
101,114,21,2,0.85177,0.93882,0.32311,0.64783,0.84686,1.1176,0.87058,191.51,178.22,0,2
101,114,22,2,0.99525,0.91797,0.33167,0.71379,0.78248,0.94737,0.89862,191.2,179.23,0,2
101,114,23,2,0.96132,0.94007,0.32981,0.68873,0.77232,1.0526,0.88796,190,181.81,0,2
101,114,24,2,0.9445,0.91514,0.35211,0.71565,0.74178,1.05,0.91837,189.64,182.78,0,2
101,114,25,2,0.81346,0.95126,0.32907,0.6361,0.84961,1.1111,0.8556,189.27,183.71,0,2
101,114,26,2,0.98392,0.92939,0.34504,0.66343,0.76329,1.1053,0.86095,188.5,184.62,0,2
101,114,27,2,0.95425,0.92178,0.35316,0.71992,0.76909,1,0.90077,187.79,186.04,0,2
101,114,28,2,0.92174,0.92817,0.36411,0.69808,0.80773,1.0476,0.89044,186.95,188.48,0,2
101,114,29,2,0.99716,0.89665,0.34346,0.68692,0.65878,1.0476,0.85886,186.18,189.78,0,2
101,114,30,2,0.86078,0.93493,0.36296,0.64223,0.79171,1.15,0.8302,185.75,191.31,0,2
101,114,31,2,0.82585,0.94459,0.34718,0.63035,0.80126,1.2,0.87537,185.29,192.87,0,2
101,114,32,2,0.88999,0.93958,0.36459,0.68055,0.84072,1.0909,0.84654,184.45,194.47,0,2
101,114,33,2,0.95401,0.91714,0.36253,0.68898,0.73789,1.087,0.83043,183.32,197.29,0,2
101,114,34,2,0.91998,0.90879,0.35666,0.67549,0.76597,1.087,0.82591,182.56,199.07,0,2
101,114,35,2,0.9837,0.93093,0.36417,0.72087,0.7712,1,0.82296,181.79,200.76,0,2
101,114,36,2,0.99378,0.94422,0.36372,0.67707,0.80228,1.0417,0.8419,181.21,202.8,0,2
101,114,37,2,0.97215,0.91651,0.36284,0.69315,0.72991,1.08,0.83028,180.33,204.46,0,2
101,114,38,2,0.96418,0.91944,0.37032,0.66397,0.7511,1.16,0.79736,178.83,208.69,0,2
101,114,39,2,0.98905,0.89946,0.39499,0.75582,0.63761,1.0345,0.77638,178,210.61,0,2
101,114,40,2,0.9288,0.88064,0.39368,0.79078,0.65599,0.96774,0.82672,177.27,212.83,0,2
101,114,41,2,0.88969,0.93579,0.39992,0.72016,0.76859,1.069,0.79351,176.16,215.68,0,2
101,114,42,2,0.89262,0.88804,0.41168,0.75286,0.63618,1.129,0.786,175.39,218.11,0,2
101,114,43,2,0.98536,0.92893,0.40073,0.71585,0.7583,1.0645,0.7751,173.32,223.79,0,2
102,115,1,4,0.5592,0.89928,0.31648,0.70444,0.77769,1,0.92949,238.87,161.92,0,2
102,115,2,4,0.68987,0.93841,0.31657,0.64275,0.86369,1.0769,0.96881,238.74,162.89,0,2
102,115,3,4,0.66981,0.94697,0.3032,0.68951,0.85125,0.92857,0.87192,238.85,163.1,0,2
102,115,4,4,0.44348,0.95402,0.29273,0.63037,0.86317,1,0.93492,238.88,163.98,0,2
102,115,5,4,0.53797,0.93939,0.31706,0.66744,0.82592,1,0.90523,239.6,164.94,0,2
102,115,6,4,0.80648,0.93103,0.33032,0.66029,0.82933,1.0714,0.9396,239.54,165.57,0,2
102,115,7,4,0.81777,0.95349,0.31574,0.6567,0.8479,1,0.90039,239.76,165.88,0,2
102,115,8,4,0.73474,0.94025,0.32449,0.69883,0.84741,1,0.91093,239.93,166.28,0,2
102,115,9,4,0.46883,0.90237,0.32644,0.74026,0.73712,0.875,0.91778,240.38,166.69,0,2
102,115,10,4,0.52741,0.89571,0.30391,0.68436,0.78358,0.93333,0.90068,240.37,167.53,0,2
102,115,11,4,0.043631,0.90085,0.32766,0.68093,0.72478,1,0.97811,240.95,167.83,0,2
102,115,12,4,0.41375,0.88728,0.31281,0.67714,0.70468,1,0.88765,241.18,168.17,0,2
102,115,13,4,0.010005,0.91713,0.33019,0.71359,0.77142,0.9375,0.92462,241.15,168.91,0,2
102,115,14,4,0.60335,0.92795,0.31023,0.70234,0.81463,0.9375,0.90633,241.54,169.89,0,2
102,115,15,4,0.12186,0.88114,0.32113,0.65098,0.68217,1.1333,0.9534,242.09,170.61,0,2
102,115,16,4,0.45808,0.94262,0.32408,0.69351,0.84739,0.9375,0.92677,242,170.69,0,2
102,115,17,4,0.62028,0.9125,0.33187,0.72494,0.78966,0.94118,0.9083,242.41,171.72,0,2
102,115,18,4,0.59037,0.94271,0.32436,0.67732,0.80834,0.9375,0.86964,242.84,172.2,0,2
102,115,19,4,0.44241,0.95148,0.31291,0.67369,0.869,0.9375,0.91432,243.02,172.55,0,2
102,115,20,4,0.086756,0.89871,0.35324,0.78205,0.75682,0.89474,0.92246,243.59,174.04,0,2
102,115,21,4,0.50564,0.92906,0.34248,0.73934,0.81067,0.88889,0.95327,243.51,174.18,0,2
102,115,22,4,0.012495,0.9148,0.33347,0.72776,0.79857,0.88889,0.90751,243.91,175.24,0,2
102,115,23,4,0.20364,0.88978,0.35488,0.71968,0.69423,1,0.94563,244.1,176,0,2
102,115,24,4,0.86631,0.91634,0.35761,0.70976,0.78574,1,0.92882,244.45,176.96,0,2
102,115,25,4,0.6176,0.93418,0.3326,0.69988,0.7992,0.94444,0.90913,244.78,177.94,0,2
102,115,26,4,0.55544,0.94411,0.3473,0.68978,0.84001,0.94444,0.95954,245.21,178.97,0,2
102,115,27,4,0.56233,0.90927,0.33898,0.68291,0.76517,1,0.92591,245.68,179.69,0,2
102,115,28,4,0.74648,0.90203,0.34526,0.6771,0.72361,1,0.92266,245.69,180.31,0,2
102,115,29,4,0.83031,0.93704,0.35051,0.66998,0.83037,1.0556,0.92785,245.9,181.09,0,2
102,115,30,4,0.6081,0.89876,0.33659,0.72949,0.71882,0.9,0.894,246.78,182.59,0,2
102,115,31,4,0.66659,0.92171,0.33593,0.72029,0.75353,0.9,0.89815,246.79,183.55,0,2
102,115,32,4,0.74227,0.9282,0.34501,0.71295,0.75906,0.95,0.91124,247.11,184.34,0,2
102,115,33,4,0.61536,0.91667,0.33992,0.70316,0.76019,0.95,0.91129,247.81,185.41,0,2
102,115,34,4,0.65996,0.92447,0.34155,0.69666,0.79572,0.95,0.90923,247.84,186.13,0,2
102,115,35,4,0.54568,0.89339,0.34668,0.71687,0.76396,0.95238,0.94325,248.87,187.74,0,2
102,115,36,4,0.85449,0.92157,0.34569,0.67277,0.7877,1.1,0.90151,248.87,188.93,0,2
102,115,37,4,0.7583,0.94635,0.35218,0.69941,0.82542,1,0.8583,249.4,189.74,0,2
102,115,38,4,0.73179,0.94898,0.35182,0.69041,0.82517,0.95238,0.86172,249.74,190.82,0,2
102,115,39,4,0.73877,0.93981,0.36218,0.71437,0.8359,1,0.87544,249.85,191.86,0,2
102,115,40,4,0.75973,0.93578,0.35594,0.69467,0.80898,1.0455,0.87541,250.85,194.25,0,2
102,115,41,4,0.60058,0.87899,0.37597,0.81249,0.70175,0.88462,0.91671,251.22,195.16,0,2
102,115,42,4,0.77953,0.93486,0.36856,0.70933,0.7982,1,0.91443,251.43,196.32,0,2
102,115,43,4,0.86094,0.91278,0.35259,0.69877,0.76224,1,0.90197,251.98,197.66,0,2
102,115,44,4,0.89318,0.92181,0.37339,0.71688,0.75959,1.0417,0.9081,252.36,199.21,0,2
102,115,45,4,0.94713,0.87348,0.39359,0.72656,0.63481,1.04,0.9325,252.96,201.75,0,2
102,115,46,4,0.89578,0.91863,0.38992,0.72123,0.72025,1.08,0.89703,253.69,202.45,0,2
102,115,47,4,0.8467,0.94603,0.39,0.71113,0.79896,1,0.91603,254.21,203.8,0,2
102,115,48,4,0.97973,0.91877,0.39672,0.72587,0.71451,1.0385,0.89487,254.39,205.62,0,2
102,115,49,4,0.92193,0.94903,0.39105,0.71855,0.83644,1.0385,0.88868,255.14,206.62,0,2
102,115,50,4,0.91396,0.93132,0.41059,0.72497,0.7452,1.037,0.86665,256.41,209.52,0,2
102,115,51,4,0.9188,0.94118,0.39735,0.71413,0.83444,1.0741,0.84304,256.97,211.07,0,2
102,115,52,4,0.94504,0.93483,0.42531,0.731,0.78357,1.1071,0.83891,257.22,212.43,0,2
102,115,53,4,0.96797,0.93579,0.41691,0.69237,0.80524,1.1852,0.8195,258.09,214.33,0,2
102,115,54,4,0.94647,0.9397,0.4147,0.70481,0.80277,1.1071,0.85,258.75,216.33,0,2
102,115,55,4,0.97853,0.94848,0.42499,0.70555,0.77644,1.1034,0.81206,260.05,220.1,0,2
102,115,56,4,0.95793,0.93404,0.43178,0.71958,0.77693,1.1,0.83761,260.18,221.71,0,2
102,115,57,4,0.94737,0.9472,0.41895,0.70739,0.80741,1.0667,0.82266,261.38,223.68,0,2
103,116,1,4,0.89144,0.92263,0.40191,0.73891,0.78242,1.0556,0.85735,239.58,174.22,0,2
103,116,2,4,0.95761,0.93692,0.40865,0.6839,0.79381,1.2353,0.80449,239.62,175.58,0,2
103,116,3,4,0.95394,0.9428,0.41424,0.68451,0.82367,1.1765,0.84444,239.91,175.52,0,2
103,116,4,4,0.89706,0.92522,0.41025,0.66762,0.76879,1.2353,0.80285,240.66,177.24,0,2
103,116,5,4,0.95994,0.93144,0.41896,0.69815,0.82299,1.1667,0.77935,240.77,178.12,0,2
103,116,6,4,0.95797,0.91429,0.42414,0.69077,0.72828,1.2222,0.79124,241.12,178.87,0,2
103,116,7,4,0.95761,0.9296,0.41828,0.68302,0.73174,1.1667,0.79923,241.26,179.68,0,2
103,116,8,4,0.93638,0.90869,0.43462,0.71315,0.76769,1.1579,0.8092,241.64,180.47,0,2
103,116,9,4,0.93244,0.93623,0.43495,0.73392,0.79212,1.1,0.78271,242.07,182.14,0,2
103,116,10,4,0.97292,0.89281,0.44431,0.75747,0.69496,1.0952,0.78822,242.81,183.44,0,2
103,116,11,4,0.97167,0.91165,0.43477,0.7504,0.73118,1.0952,0.81289,242.74,184.15,0,2
103,116,12,4,0.94059,0.91037,0.44442,0.77786,0.7308,1.0909,0.83031,243.47,184.97,0,2
103,116,13,4,0.95931,0.8948,0.42816,0.73137,0.65696,1.1429,0.79194,243.98,186.15,0,2
103,116,14,4,0.96083,0.91494,0.4583,0.74655,0.75199,1.0909,0.81067,244.29,188.22,0,2
103,116,15,4,0.9774,0.92759,0.45479,0.77217,0.77006,1.0435,0.81218,244.68,189.09,0,2
103,116,16,4,0.92689,0.89243,0.44239,0.72576,0.69462,1.1818,0.75941,245.39,190.53,0,2
103,116,17,4,0.95411,0.8897,0.45267,0.74843,0.68799,1.1739,0.76255,245.59,191.68,0,2
103,116,18,4,0.93611,0.91529,0.45847,0.73991,0.72766,1.1739,0.79148,245.61,192.65,0,2
103,116,19,4,0.89912,0.88931,0.45787,0.71788,0.70036,1.2174,0.77228,246.9,195.26,0,2
103,116,20,4,0.92662,0.89794,0.47544,0.76975,0.7082,1.12,0.77585,247.33,196.46,0,2
103,116,21,4,0.93352,0.91682,0.47328,0.72933,0.71922,1.2083,0.76344,247.57,197.64,0,2
103,116,22,4,0.93862,0.92084,0.46877,0.71818,0.7093,1.2083,0.74596,248.43,199.04,0,2
103,116,23,4,0.98286,0.86641,0.48892,0.82185,0.64527,1.1429,0.72364,248.84,200.82,0,2
103,116,24,4,0.93253,0.90265,0.47147,0.74161,0.70792,1.1923,0.73899,250.03,203.54,0,2
103,116,25,4,0.94149,0.90117,0.48532,0.73008,0.69094,1.2692,0.75278,250.33,205.05,0,2
103,116,26,4,0.93522,0.89189,0.49245,0.74691,0.68523,1.2593,0.7347,250.77,206.52,0,2
103,116,27,4,0.94919,0.89228,0.485,0.75989,0.67593,1.2143,0.72607,251.5,208.44,0,2
103,116,28,4,0.9285,0.89772,0.4924,0.77526,0.68889,1.1724,0.73487,252.15,209.97,0,2
103,116,29,4,0.94319,0.90786,0.51021,0.74722,0.69636,1.2759,0.71594,253.49,213.82,0,2
103,116,30,4,0.94023,0.89238,0.51834,0.75961,0.65883,1.2667,0.70052,254.08,215.69,0,2
103,116,31,4,0.92984,0.89945,0.5083,0.7476,0.67976,1.2333,0.71574,254.81,217.43,0,2
103,116,32,4,0.93925,0.90187,0.53247,0.75762,0.66154,1.2903,0.6892,255.78,219.59,0,2
103,116,33,4,0.94982,0.92163,0.52201,0.74432,0.74592,1.2258,0.70752,256.71,221.6,0,2
104,117,1,3,0.88173,0.86014,0.30944,0.7022,0.69787,1.0714,0.90249,216.62,166.29,0,2
104,117,2,3,0.90625,0.9193,0.31974,0.64225,0.80039,1.1538,0.84226,216.74,167.06,0,2
104,117,3,3,0.96869,0.88448,0.2982,0.69074,0.73076,1,0.88836,216.55,167.12,0,2
104,117,4,3,0.99743,0.89426,0.35359,0.6843,0.77849,1.1429,0.81825,216.37,167.6,0,2
104,117,5,3,0.97263,0.86705,0.34448,0.71883,0.7228,1.0667,0.84623,216.3,168.62,0,2
104,117,6,3,0.99256,0.91667,0.33901,0.66892,0.78097,1.1429,0.81957,216.18,168.78,0,2
104,117,7,3,0.98184,0.91589,0.3279,0.66121,0.82752,1.1429,0.81453,216.28,169.39,0,2
104,117,8,3,0.98676,0.9174,0.34168,0.65625,0.78594,1.1429,0.81542,216.27,169.79,0,2
104,117,9,3,0.98026,0.92332,0.30817,0.64653,0.79853,1.1429,0.80982,216.02,170.59,0,2
104,117,10,3,0.98668,0.92073,0.3108,0.63516,0.78665,1.1429,0.83813,216.26,171.56,0,2
104,117,11,3,0.97915,0.90515,0.33402,0.67084,0.70701,1.0667,0.90727,216.33,172.36,0,2
104,117,12,3,0.98873,0.91153,0.33135,0.66223,0.78871,1.1333,0.84736,216.63,173.08,0,2
104,117,13,3,0.72914,0.89548,0.29907,0.65157,0.72939,1.0667,0.90704,216.19,174.01,0,2
104,117,14,3,0.95684,0.93734,0.34003,0.69638,0.8494,1,0.87389,216.41,173.9,0,2
104,117,15,3,0.99521,0.90676,0.3501,0.67882,0.7899,1.125,0.80312,216.45,175.38,0,2
104,117,16,3,0.999,0.96685,0.30716,0.62843,0.91008,1.0667,0.9091,216.53,176.13,0,2
104,117,17,3,0.97052,0.91304,0.32831,0.62518,0.7965,1.2,0.78416,216.46,176.44,0,2
104,117,18,3,0.87586,0.91055,0.33515,0.65744,0.77119,1.125,0.81003,216.52,177.3,0,2
104,117,19,3,0.96931,0.90337,0.33047,0.64877,0.74092,1.1875,0.80417,216.46,178.12,0,2
104,117,20,3,0.97067,0.89371,0.32584,0.63634,0.70493,1.1875,0.81656,216.47,179.32,0,2
104,117,21,3,0.99932,0.93958,0.35141,0.63162,0.84128,1.1875,0.80997,216.36,179.79,0,2
104,117,22,3,0.99454,0.9375,0.33946,0.62147,0.8199,1.25,0.78558,216.43,180.82,0,2
104,117,23,3,0.90851,0.90772,0.35657,0.6539,0.77806,1.2353,0.78455,216.25,181.46,0,2
104,117,24,3,0.89126,0.8963,0.34544,0.64228,0.76808,1.2353,0.78896,216.15,182.63,0,2
104,117,25,3,0.99691,0.90758,0.33388,0.62693,0.61829,1.2941,0.79261,216.38,184.25,0,2
104,117,26,3,0.91044,0.90017,0.34949,0.65804,0.73654,1.2222,0.77118,216.53,184.85,0,2
104,117,27,3,0.97694,0.90458,0.30055,0.641,0.75809,1.0556,0.87785,216.54,186.67,0,2
104,117,28,3,0.95698,0.87801,0.34944,0.6434,0.68616,1.2778,0.7476,216.57,186.41,0,2
104,117,29,3,0.99082,0.93333,0.34428,0.63117,0.81121,1.1667,0.84524,216.26,187.76,0,2
104,117,30,3,0.99417,0.91896,0.3295,0.64775,0.78954,1.1579,0.80909,216.07,189.8,0,2
104,117,31,3,0.95454,0.92824,0.34771,0.6764,0.76958,1.1,0.82522,216.26,190.39,0,2
104,117,32,3,0.94064,0.91779,0.34171,0.63389,0.77177,1.1579,0.81173,216.05,191.4,0,2
104,117,33,3,0.96272,0.93495,0.33564,0.6262,0.85057,1.1053,0.81498,215.98,192.32,0,2
104,117,34,3,0.99932,0.90395,0.33243,0.61239,0.75948,1.2105,0.7842,216.04,194.04,0,2
104,117,35,3,0.99643,0.91392,0.35411,0.65771,0.75331,1.1429,0.80309,215.85,196.29,0,2
104,117,36,3,0.96565,0.9458,0.33587,0.62044,0.82329,1.15,0.86294,215.71,197.06,0,2
104,117,37,3,0.99648,0.91432,0.34964,0.64252,0.72967,1.1905,0.8035,215.79,198.18,0,2
104,117,38,3,0.91653,0.86291,0.36434,0.65904,0.61238,1.2727,0.7718,215.77,199.93,0,2
104,117,39,3,0.95826,0.91901,0.34692,0.62513,0.76009,1.1905,0.80167,215.93,200.46,0,2
104,117,40,3,0.97575,0.89712,0.36359,0.66419,0.69085,1.2174,0.77621,216.17,203.05,0,2
104,117,41,3,0.94857,0.915,0.35117,0.62436,0.78566,1.1818,0.78235,216.26,204.57,0,2
104,117,42,3,0.96739,0.90402,0.35831,0.64087,0.73237,1.1739,0.74961,216.04,206.2,0,2
104,117,43,3,0.96935,0.90541,0.35334,0.6313,0.74828,1.1739,0.78826,215.89,207.56,0,2
104,117,44,3,0.96175,0.89416,0.35561,0.64655,0.6716,1.2083,0.76817,215.91,209.28,0,2
104,117,45,3,0.98973,0.89589,0.35104,0.62843,0.74307,1.25,0.7555,215.99,211.96,0,2
104,117,46,3,0.9863,0.87611,0.36048,0.64533,0.66873,1.24,0.75124,216.06,213.33,0,2
104,117,47,3,0.97117,0.88968,0.36218,0.63324,0.69394,1.24,0.75756,216.02,215.18,0,2
104,117,48,3,0.96131,0.89006,0.36688,0.6478,0.65948,1.1923,0.78549,215.74,216.83,0,2
104,117,49,3,0.99865,0.89315,0.36397,0.63719,0.68434,1.2308,0.75686,215.97,218.5,0,2
104,117,50,3,0.99305,0.91322,0.37192,0.63949,0.72407,1.2222,0.74506,216.04,222.04,0,2
104,117,51,3,0.98475,0.91253,0.37263,0.62813,0.7246,1.2222,0.74202,215.98,223.95,0,2
105,118,49,2,0.77617,0.91272,1.0962,0.99806,0.76821,1.3793,0.66985,182.25,185.74,0,3
105,118,50,2,0.76777,0.93145,1.1106,0.95335,0.73643,1.4286,0.66601,181.88,186.58,0,3
105,118,51,2,0.72389,0.87484,1.1524,0.95242,0.60141,1.6429,0.62554,181.66,186.65,0,3
105,118,53,2,0.77401,0.85987,1.1151,0.98519,0.55596,1.6333,0.63822,180.68,189.47,0,3
105,118,54,2,0.74086,0.86591,1.186,1.0308,0.62007,1.5313,0.6449,179.66,191.05,0,3
105,118,57,2,0.74303,0.84986,1.1909,1.001,0.6027,1.5938,0.61903,178.47,193.51,0,3
106,119,36,4,0.91775,0.92577,0.30742,0.62908,0.80009,1.1176,0.86625,243.38,181.52,0,2
106,119,37,4,0.91775,0.92577,0.30742,0.62908,0.80009,1.1176,0.86625,243.38,181.52,0,2
106,119,38,4,0.92139,0.9009,0.32839,0.65238,0.78019,1.1111,0.81879,243.61,183.07,0,2
106,119,40,4,0.89255,0.91368,0.33918,0.69547,0.80346,1,0.8414,245.03,186.27,0,2
106,119,41,4,0.89255,0.91368,0.33918,0.69547,0.80346,1,0.8414,245.03,186.27,0,2
